,Pclass,Sex,SibSp,Parch,Embarked,Title,Fare_Category,FamilySize,FamilySizeCategory,Age_group,Deck,Ticket_Frequency,Survival_Rate,Survival_Rate_NA,Pclass_1,Pclass_2,Pclass_3,SibSp_0,SibSp_1,SibSp_2,SibSp_3,SibSp_4,SibSp_5,SibSp_8,Parch_0,Parch_1,Parch_2,Parch_3,Parch_4,Parch_5,Parch_6,Parch_9,FamilySize_1,FamilySize_2,FamilySize_3,FamilySize_4,FamilySize_5,FamilySize_6,FamilySize_7,FamilySize_8,FamilySize_11,Ticket_Frequency_1,Ticket_Frequency_2,Ticket_Frequency_3,Ticket_Frequency_4,Ticket_Frequency_5,Ticket_Frequency_6,Ticket_Frequency_7,Ticket_Frequency_8,Ticket_Frequency_11,Survival_Rate_0.0,Survival_Rate_0.1919191919191919,Survival_Rate_0.25,Survival_Rate_0.3838383838383838,Survival_Rate_0.4419191919191919,Survival_Rate_0.5,Survival_Rate_0.6919191919191919,Survival_Rate_0.75,Survival_Rate_1.0,Survival_Rate_NA_0.0,Survival_Rate_NA_0.5,Survival_Rate_NA_1.0
627,1,female,0,0,S,Miss,"(25.258, 27.721]",1,Single,adult,DE,3,0.3838383838383838,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
628,3,male,0,0,S,Mr,"(7.88, 8.05]",1,Single,adult,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
629,3,male,0,0,Q,Mr,"(7.25, 7.75]",1,Single,adult,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
630,1,male,0,0,S,Mr,"(27.721, 36.3]",1,Single,too old,ABC,1,0.3838383838383838,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
631,3,male,0,0,S,Mr,"(5.464, 7.056]",1,Single,old,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
632,1,male,0,0,C,Officer,"(27.721, 36.3]",1,Single,middle,ABC,1,0.3838383838383838,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
633,1,male,0,0,S,Mr,"(-0.001, 5.464]",1,Single,adult,M,1,0.3838383838383838,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
634,3,female,3,2,S,Miss,"(-0.001, 5.464]",6,middle,child,M,6,0.3838383838383838,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
635,2,female,0,0,S,Miss,"(10.5, 13.0]",1,Single,adult,M,1,0.3838383838383838,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
636,3,male,0,0,S,Mr,"(7.88, 8.05]",1,Single,middle,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
637,2,male,1,1,S,Mr,"(8.712, 10.5]",3,small,middle,M,3,0.3838383838383838,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
638,3,female,0,5,S,Mrs,"(5.464, 7.056]",6,middle,middle,M,7,0.1919191919191919,0.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
639,3,male,1,0,S,Mr,"(7.88, 8.05]",2,small,adult,M,2,0.3838383838383838,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
640,3,male,0,0,S,Mr,"(7.75, 7.88]",1,Single,adult,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
641,1,female,0,0,C,Miss,"(27.721, 36.3]",1,Single,adult,ABC,2,0.3838383838383838,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
642,3,female,3,2,S,Miss,"(-0.001, 5.464]",6,middle,child,M,6,0.3838383838383838,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
643,3,male,0,0,S,Mr,"(7.056, 7.25]",1,Single,adult,M,8,0.6919191919191919,0.5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
644,3,female,2,1,C,Miss,"(-0.001, 5.464]",4,middle,child,M,4,0.3838383838383838,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
645,1,male,1,0,C,Mr,"(25.258, 27.721]",2,small,middle,DE,3,0.3838383838383838,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
646,3,male,0,0,S,Mr,"(7.88, 8.05]",1,Single,adult,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
647,1,male,0,0,C,Officer,"(27.721, 36.3]",1,Single,old,ABC,1,0.3838383838383838,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
648,3,male,0,0,S,Mr,"(7.25, 7.75]",1,Single,adult,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
649,3,female,0,0,S,Miss,"(7.25, 7.75]",1,Single,adult,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
650,3,male,0,0,S,Mr,"(7.88, 8.05]",1,Single,adult,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
651,2,female,0,1,S,Miss,"(10.5, 13.0]",2,small,adult,M,2,0.3838383838383838,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
652,3,male,0,0,S,Mr,"(8.05, 8.712]",1,Single,adult,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
653,3,female,0,0,Q,Miss,"(7.75, 7.88]",1,Single,adult,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
654,3,female,0,0,Q,Miss,"(5.464, 7.056]",1,Single,adult,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
655,2,male,2,0,S,Mr,"(8.712, 10.5]",3,small,adult,M,7,0.1919191919191919,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
656,3,male,0,0,S,Mr,"(7.88, 8.05]",1,Single,adult,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
657,3,female,1,1,Q,Mrs,"(7.25, 7.75]",3,small,middle,M,2,0.3838383838383838,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
658,2,male,0,0,S,Mr,"(10.5, 13.0]",1,Single,adult,M,1,0.3838383838383838,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
659,1,male,0,2,C,Mr,"(36.3, 128.082]",3,small,old,DE,3,0.3838383838383838,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
660,1,male,2,0,S,Officer,"(36.3, 128.082]",3,small,old,M,2,0.6919191919191919,0.5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
661,3,male,0,0,C,Mr,"(7.056, 7.25]",1,Single,middle,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
662,1,male,0,0,S,Mr,"(25.258, 27.721]",1,Single,middle,DE,1,0.3838383838383838,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
663,3,male,0,0,S,Mr,"(7.25, 7.75]",1,Single,middle,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
664,3,male,1,0,S,Mr,"(7.88, 8.05]",2,small,adult,M,1,0.3838383838383838,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
665,2,male,2,0,S,Mr,"(8.712, 10.5]",3,small,middle,M,7,0.1919191919191919,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
666,2,male,0,0,S,Mr,"(10.5, 13.0]",1,Single,adult,M,1,0.3838383838383838,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
667,3,male,0,0,S,Mr,"(7.75, 7.88]",1,Single,adult,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
668,3,male,0,0,S,Mr,"(7.88, 8.05]",1,Single,middle,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
669,1,female,1,0,S,Mrs,"(25.258, 27.721]",2,small,adult,ABC,2,0.3838383838383838,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
670,2,female,1,1,S,Mrs,"(10.5, 13.0]",3,small,middle,M,3,0.75,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
671,1,male,1,0,S,Mr,"(25.258, 27.721]",2,small,middle,ABC,2,0.0,1.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
672,2,male,0,0,S,Mr,"(8.712, 10.5]",1,Single,too old,M,1,0.3838383838383838,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
673,2,male,0,0,S,Mr,"(10.5, 13.0]",1,Single,middle,M,1,0.3838383838383838,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
674,2,male,0,0,S,Mr,"(-0.001, 5.464]",1,Single,adult,M,1,0.3838383838383838,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
675,3,male,0,0,S,Mr,"(7.75, 7.88]",1,Single,adult,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
676,3,male,0,0,S,Mr,"(7.88, 8.05]",1,Single,adult,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
677,3,female,0,0,S,Miss,"(8.712, 10.5]",1,Single,adult,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
678,3,female,1,6,S,Mrs,"(5.464, 7.056]",8,large,middle,M,8,0.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
679,1,male,0,1,C,Mr,"(36.3, 128.082]",2,small,middle,ABC,4,1.0,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
680,3,female,0,0,Q,Miss,"(8.05, 8.712]",1,Single,adult,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
681,1,male,0,0,C,Mr,"(25.258, 27.721]",1,Single,adult,DE,3,0.3838383838383838,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
682,3,male,0,0,S,Mr,"(8.712, 10.5]",1,Single,adult,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
683,3,male,5,2,S,Mr,"(5.464, 7.056]",8,large,youth,M,8,0.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
684,2,male,1,1,S,Mr,"(10.5, 13.0]",3,small,old,M,3,0.75,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
685,2,male,1,2,C,Mr,"(8.712, 10.5]",4,middle,adult,M,4,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
686,3,male,4,1,S,Mr,"(5.464, 7.056]",6,middle,youth,M,7,0.1919191919191919,0.5,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
687,3,male,0,0,S,Mr,"(8.712, 10.5]",1,Single,adult,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
688,3,male,0,0,S,Mr,"(7.75, 7.88]",1,Single,adult,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
689,1,female,0,1,S,Miss,"(36.3, 128.082]",2,small,youth,ABC,4,0.6919191919191919,0.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
690,1,male,1,0,S,Mr,"(27.721, 36.3]",2,small,middle,ABC,2,0.3838383838383838,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
691,3,female,0,1,C,Miss,"(5.464, 7.056]",2,small,child,M,2,1.0,1.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
692,3,male,0,0,S,Mr,"(7.056, 7.25]",1,Single,adult,M,8,0.6919191919191919,0.5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
693,3,male,0,0,C,Mr,"(7.056, 7.25]",1,Single,adult,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
694,1,male,0,0,S,Officer,"(25.258, 27.721]",1,Single,old,M,1,0.3838383838383838,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
695,2,male,0,0,S,Mr,"(13.0, 25.258]",1,Single,old,M,1,0.1919191919191919,0.5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
696,3,male,0,0,S,Mr,"(7.88, 8.05]",1,Single,middle,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
697,3,female,0,0,Q,Miss,"(7.25, 7.75]",1,Single,adult,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
698,1,male,1,1,C,Mr,"(27.721, 36.3]",3,small,middle,ABC,4,0.3838383838383838,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
699,3,male,0,0,S,Mr,"(7.25, 7.75]",1,Single,middle,FG,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
700,1,female,1,0,C,Mrs,"(36.3, 128.082]",2,small,adult,ABC,5,1.0,1.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
701,1,male,0,0,S,Mr,"(25.258, 27.721]",1,Single,middle,DE,1,0.3838383838383838,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
702,3,female,0,1,C,Miss,"(7.056, 7.25]",2,small,adult,M,2,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
703,3,male,0,0,Q,Mr,"(7.25, 7.75]",1,Single,adult,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
704,3,male,1,0,S,Mr,"(7.75, 7.88]",2,small,adult,M,1,0.1919191919191919,0.5,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
705,2,male,0,0,S,Mr,"(10.5, 13.0]",1,Single,middle,M,2,0.3838383838383838,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
706,2,female,0,0,S,Mrs,"(13.0, 25.258]",1,Single,middle,M,1,0.3838383838383838,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
707,1,male,0,0,S,Mr,"(25.258, 27.721]",1,Single,middle,DE,1,0.3838383838383838,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
708,1,female,0,0,S,Miss,"(13.0, 25.258]",1,Single,adult,M,6,0.4419191919191919,0.5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
709,3,male,1,1,C,Master,"(-0.001, 5.464]",3,small,child,M,3,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
710,1,female,0,0,C,Miss,"(36.3, 128.082]",1,Single,adult,ABC,1,0.3838383838383838,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
711,1,male,0,0,S,Mr,"(25.258, 27.721]",1,Single,adult,ABC,1,0.3838383838383838,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
712,1,male,1,0,S,Mr,"(25.258, 27.721]",2,small,middle,ABC,2,0.3838383838383838,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
713,3,male,0,0,S,Mr,"(8.712, 10.5]",1,Single,adult,M,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
714,2,male,0,0,S,Mr,"(5.464, 7.056]",1,Single,old,M,2,0.3838383838383838,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
715,3,male,0,0,S,Mr,"(7.25, 7.75]",1,Single,adult,FG,1,0.3838383838383838,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
716,1,female,0,0,C,Miss,"(36.3, 128.082]",1,Single,middle,ABC,5,0.6919191919191919,0.5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
